age,job,marital,education,default,balance,housing,loan,pdays,previous,poutcome,result
45,management,married,unknown,no,2466,no,no,-1,0,unknown,fail
28,unemployed,married,secondary,no,655,yes,no,-1,0,unknown,fail
33,blue-collar,married,secondary,no,0,yes,no,266,1,other,fail
49,management,married,unknown,no,0,no,no,-1,0,unknown,fail
47,management,divorced,tertiary,no,800,no,no,-1,0,unknown,fail
28,student,single,tertiary,no,3733,yes,no,91,7,success,fail
30,blue-collar,married,primary,no,1023,yes,no,-1,0,unknown,fail
58,housemaid,married,primary,no,3957,no,no,-1,0,unknown,fail
37,blue-collar,divorced,primary,no,139,yes,no,-1,0,unknown,fail
42,self-employed,married,tertiary,no,83,yes,no,,0,unknown,fail
37,technician,single,secondary,no,1255,yes,no,-1,0,unknown,fail
35,technician,married,secondary,no,483,yes,no,-1,0,unknown,fail
37,technician,single,tertiary,no,3943,no,no,138,1,failure,success
49,entrepreneur,divorced,secondary,no,32,no,no,-1,0,unknown,fail
41,technician,single,secondary,no,40,no,no,-1,0,unknown,fail
50,self-employed,married,secondary,no,6174,yes,yes,-1,0,unknown,fail
32,technician,single,secondary,no,719,yes,no,-1,0,unknown,fail
35,management,married,unknown,no,2326,yes,yes,-1,0,unknown,success
47,technician,married,secondary,no,44,no,no,-1,0,unknown,fail
30,services,single,tertiary,no,719,no,yes,-1,0,unknown,fail
33,technician,married,tertiary,no,35,no,no,-1,0,unknown,fail
24,student,single,secondary,no,228,no,no,79,1,failure,fail
26,blue-collar,single,primary,no,1538,no,yes,-1,0,,fail
34,blue-collar,married,secondary,no,29,yes,no,-1,0,unknown,success
26,housemaid,married,primary,no,158,no,yes,-1,0,unknown,fail
51,services,married,secondary,no,107,yes,no,369,4,failure,fail
44,management,married,secondary,no,4425,no,no,-1,0,unknown,fail
32,technician,single,tertiary,no,127,no,no,-1,0,unknown,fail
55,retired,married,secondary,no,971,no,yes,-1,0,,fail
42,services,married,primary,no,0,no,no,-1,0,unknown,fail
33,blue-collar,married,secondary,no,540,no,yes,-1,0,unknown,fail
31,management,married,secondary,no,0,no,no,160,2,failure,fail
32,technician,married,secondary,no,1337,no,no,-1,0,,fail
42,technician,married,secondary,no,27,no,no,-1,0,unknown,fail
35,unemployed,single,secondary,no,947,yes,no,-1,0,unknown,fail
33,technician,single,secondary,no,635,no,no,-1,0,unknown,fail
32,blue-collar,single,secondary,no,-83,yes,no,-1,0,unknown,fail
31,management,single,tertiary,no,34,yes,no,-1,0,unknown,fail
25,admin.,single,secondary,no,285,no,no,-1,0,unknown,success
60,retired,married,primary,no,280,no,no,-1,0,unknown,fail
25,admin.,single,tertiary,no,1734,no,no,-1,0,unknown,fail
36,management,married,tertiary,no,-1312,yes,yes,-1,0,unknown,fail
35,management,single,tertiary,no,2646,no,no,183,2,success,success
36,admin.,married,secondary,no,587,no,no,-1,0,unknown,fail
59,blue-collar,married,primary,no,14,yes,yes,-1,0,unknown,fail
37,blue-collar,married,primary,no,5052,yes,no,-1,0,unknown,fail
25,services,single,secondary,no,594,no,no,-1,0,unknown,success
39,entrepreneur,married,tertiary,yes,-172,yes,no,-1,0,unknown,success
59,management,married,secondary,no,42,no,no,-1,0,unknown,fail
32,student,married,secondary,no,1694,yes,no,-1,0,unknown,fail
45,blue-collar,married,primary,no,907,no,no,-1,0,unknown,fail
51,blue-collar,married,secondary,no,1840,yes,no,-1,0,unknown,fail
49,management,divorced,secondary,no,1598,yes,no,348,1,failure,fail
38,management,married,tertiary,no,7255,yes,no,44,2,failure,fail
72,retired,married,primary,no,4657,no,no,309,5,success,success
52,management,married,primary,yes,57,yes,yes,196,1,failure,fail
57,retired,married,secondary,no,-418,no,yes,-1,0,unknown,fail
31,management,divorced,tertiary,no,883,yes,no,106,1,failure,success
27,management,single,tertiary,no,88,no,no,-1,0,unknown,fail
53,technician,divorced,secondary,no,173,no,yes,143,1,failure,fail
34,management,single,tertiary,no,0,no,no,-1,0,unknown,fail
49,blue-collar,married,secondary,no,1860,no,no,-1,0,unknown,fail
30,technician,single,tertiary,no,97,no,no,-1,0,unknown,fail
44,management,married,tertiary,no,226,yes,no,-1,0,unknown,fail
46,management,married,tertiary,no,1139,no,no,-1,0,unknown,fail
37,blue-collar,married,secondary,no,1053,no,no,-1,0,unknown,fail
40,services,divorced,secondary,no,5766,yes,yes,-1,0,unknown,fail
32,management,married,tertiary,no,8,yes,no,-1,0,unknown,fail
45,blue-collar,married,unknown,no,850,no,no,-1,0,unknown,fail
77,retired,divorced,secondary,no,3417,no,no,-1,0,unknown,success
39,blue-collar,single,primary,no,0,no,no,-1,0,unknown,fail
48,services,divorced,secondary,no,4906,yes,no,190,1,failure,fail
48,blue-collar,married,secondary,no,750,yes,no,-1,0,unknown,fail
50,management,divorced,tertiary,no,1270,yes,no,-1,0,unknown,fail
37,blue-collar,married,secondary,no,395,yes,no,-1,0,unknown,fail
39,blue-collar,married,secondary,no,854,yes,yes,-1,0,unknown,fail
28,management,single,tertiary,no,187,no,no,-1,0,unknown,success
42,management,divorced,secondary,no,284,no,no,-1,0,unknown,fail
35,technician,married,secondary,no,451,yes,yes,-1,0,unknown,fail
30,admin.,single,secondary,no,105,yes,no,-1,0,unknown,fail
47,blue-collar,married,primary,no,554,yes,no,-1,0,unknown,fail
43,blue-collar,married,secondary,no,597,yes,no,263,1,failure,fail
29,blue-collar,married,primary,no,1280,yes,no,-1,0,unknown,fail
35,services,single,secondary,no,414,yes,no,319,2,other,fail
35,services,married,secondary,no,302,yes,no,364,1,failure,fail
33,technician,married,secondary,no,0,yes,no,274,2,failure,fail
38,management,married,tertiary,no,1952,no,yes,-1,0,unknown,fail
60,housemaid,married,primary,no,517,no,no,-1,0,unknown,fail
45,management,married,tertiary,no,-191,yes,no,-1,0,unknown,fail
37,services,single,secondary,no,244,no,no,-1,0,unknown,fail
57,blue-collar,divorced,secondary,no,311,yes,no,-1,0,unknown,fail
54,services,married,secondary,no,841,yes,no,-1,0,unknown,fail
57,unknown,single,secondary,no,316,no,no,-1,0,unknown,fail
35,technician,married,secondary,no,4323,yes,yes,-1,0,unknown,fail
47,housemaid,married,tertiary,no,228,yes,no,118,1,failure,fail
66,entrepreneur,married,primary,no,0,no,no,-1,0,unknown,fail
48,management,married,tertiary,no,288,no,no,-1,0,unknown,fail
53,entrepreneur,married,unknown,no,352,no,no,-1,0,unknown,fail
53,management,divorced,tertiary,no,627,yes,no,-1,0,unknown,fail
33,student,married,tertiary,no,476,yes,no,-1,0,unknown,fail
52,admin.,single,unknown,no,2227,no,no,-1,0,unknown,success
51,technician,married,secondary,no,-153,no,no,92,4,failure,fail
51,technician,single,tertiary,no,11222,yes,no,-1,0,unknown,fail
49,management,divorced,tertiary,no,9326,yes,no,-1,0,unknown,fail
36,management,single,secondary,no,532,yes,no,-1,0,unknown,fail
33,management,married,tertiary,no,29,yes,no,-1,0,unknown,fail
31,self-employed,married,tertiary,no,229,no,no,-1,0,,fail
31,technician,single,secondary,no,0,no,no,-1,0,unknown,fail
29,self-employed,single,tertiary,no,121,yes,no,-1,0,unknown,success
31,admin.,married,secondary,no,10,no,no,-1,0,unknown,fail
59,management,married,tertiary,no,1857,no,no,-1,0,unknown,fail
58,housemaid,married,primary,no,1274,no,no,-1,0,unknown,fail
38,management,married,tertiary,no,0,no,yes,-1,0,unknown,fail
29,management,married,primary,no,5547,no,no,-1,0,unknown,fail
48,management,divorced,tertiary,no,17964,yes,no,96,3,other,success
35,blue-collar,married,secondary,no,2737,yes,no,-1,0,unknown,fail
45,admin.,married,secondary,no,434,no,no,-1,0,unknown,fail
38,housemaid,divorced,tertiary,no,4312,no,no,182,2,other,fail
83,retired,single,primary,no,3349,no,no,-1,0,unknown,fail
36,unemployed,married,secondary,no,923,no,no,-1,0,unknown,fail
30,services,married,secondary,yes,-846,yes,no,-1,0,unknown,fail
60,retired,divorced,primary,no,8434,no,no,-1,0,unknown,fail
37,blue-collar,married,primary,no,33,no,yes,-1,0,unknown,fail
39,management,divorced,tertiary,no,517,yes,yes,-1,0,unknown,success
29,management,single,tertiary,no,368,yes,no,-1,0,unknown,fail
53,management,married,tertiary,no,3105,yes,yes,-1,0,unknown,fail
60,technician,married,secondary,no,294,no,no,-1,0,unknown,success
26,admin.,single,secondary,no,483,yes,no,-1,0,unknown,fail
60,retired,married,secondary,no,8332,no,no,194,7,other,success
36,management,single,unknown,no,601,no,no,-1,0,unknown,fail
53,blue-collar,married,secondary,no,732,,no,-1,0,unknown,fail
33,blue-collar,divorced,secondary,no,865,yes,no,-1,0,unknown,fail
45,entrepreneur,married,tertiary,no,770,no,no,-1,0,unknown,fail
47,entrepreneur,married,primary,no,668,no,no,-1,0,unknown,fail
37,blue-collar,married,secondary,no,208,no,no,-1,0,unknown,fail
29,management,married,tertiary,yes,53,yes,no,-1,0,unknown,fail
31,self-employed,single,secondary,no,148,yes,yes,-1,0,unknown,fail
23,student,single,tertiary,no,0,no,no,-1,0,unknown,success
31,services,married,secondary,no,14387,yes,no,-1,0,unknown,fail
33,blue-collar,single,secondary,no,371,yes,no,-1,0,unknown,fail
57,entrepreneur,married,unknown,no,975,yes,yes,-1,0,unknown,fail
33,blue-collar,married,secondary,no,798,yes,no,-1,0,unknown,fail
55,self-employed,married,secondary,no,2387,yes,no,-1,0,unknown,fail
28,student,single,tertiary,no,471,yes,no,-1,0,unknown,fail
31,services,married,secondary,no,-163,yes,no,-1,0,unknown,fail
26,student,single,secondary,no,91,yes,no,-1,0,unknown,fail
33,admin.,single,secondary,no,315,yes,yes,-1,0,unknown,success
34,unemployed,divorced,tertiary,yes,75,yes,no,-1,0,unknown,fail
50,blue-collar,married,secondary,no,5,no,no,-1,0,unknown,fail
50,entrepreneur,married,tertiary,no,6825,no,no,-1,0,unknown,fail
47,blue-collar,married,secondary,no,1536,yes,no,301,4,other,fail
42,management,single,tertiary,no,0,yes,yes,-1,0,unknown,success
39,admin.,divorced,secondary,,2610,no,no,-1,0,unknown,fail
30,unemployed,single,tertiary,no,463,no,no,-1,0,unknown,fail
25,technician,single,secondary,no,276,yes,no,-1,0,unknown,fail
53,services,divorced,primary,no,778,yes,no,-1,0,unknown,fail
41,management,married,tertiary,no,5883,no,no,-1,0,unknown,fail
52,management,married,tertiary,no,1209,no,no,-1,0,unknown,fail
32,technician,married,secondary,no,908,yes,no,-1,0,unknown,fail
31,services,married,secondary,no,2423,yes,yes,362,1,other,fail
37,housemaid,married,primary,no,577,no,no,-1,0,unknown,fail
25,blue-collar,single,secondary,no,335,yes,no,-1,0,unknown,fail
29,blue-collar,married,primary,no,111,yes,no,-1,0,unknown,fail
25,blue-collar,single,secondary,yes,15,yes,no,-1,0,unknown,fail
32,technician,single,secondary,no,1107,no,no,-1,0,unknown,fail
32,management,married,tertiary,no,3696,no,no,-1,0,unknown,fail
38,blue-collar,married,secondary,no,5,no,yes,-1,0,unknown,fail
35,blue-collar,married,secondary,no,-17,yes,no,-1,0,unknown,fail
36,admin.,married,secondary,no,470,yes,no,-1,0,unknown,fail
28,services,single,secondary,no,6332,yes,no,-1,0,unknown,fail
47,management,divorced,tertiary,no,107,no,no,-1,0,unknown,fail
49,services,married,secondary,no,1084,yes,no,-1,0,unknown,fail
64,retired,married,tertiary,no,14170,no,no,-1,0,unknown,fail
25,student,single,secondary,no,520,yes,no,-1,0,unknown,fail
51,blue-collar,married,primary,no,4712,no,no,-1,0,unknown,fail
79,retired,married,secondary,no,909,no,no,95,1,other,fail
32,technician,married,secondary,yes,-71,yes,no,-1,0,unknown,fail
50,blue-collar,married,secondary,no,-160,yes,no,-1,0,unknown,fail
45,blue-collar,married,primary,no,71,yes,no,-1,0,unknown,fail
32,admin.,married,secondary,no,752,yes,no,166,5,failure,success
57,admin.,married,secondary,no,567,yes,no,265,3,other,fail
44,services,divorced,secondary,no,0,yes,no,370,2,failure,fail
33,blue-collar,married,primary,no,-132,yes,yes,-1,0,unknown,fail
45,admin.,married,secondary,no,231,yes,no,-1,0,unknown,fail
52,services,married,secondary,no,0,no,no,-1,0,unknown,fail
37,services,married,secondary,no,3429,yes,yes,171,11,other,fail
31,management,single,tertiary,no,86,no,no,170,4,failure,fail
48,management,married,tertiary,no,161,yes,no,-1,0,unknown,fail
33,self-employed,divorced,secondary,no,1904,yes,no,-1,0,unknown,success
41,entrepreneur,married,tertiary,no,373,no,no,-1,0,unknown,fail
36,management,married,secondary,no,80,yes,no,-1,0,unknown,fail
52,services,married,primary,no,2618,yes,no,-1,0,unknown,fail
53,management,married,tertiary,no,75,no,no,-1,0,unknown,fail
32,blue-collar,married,secondary,no,14,yes,no,-1,0,unknown,fail
38,blue-collar,married,secondary,no,3598,no,no,-1,0,unknown,fail
40,unemployed,married,secondary,no,0,yes,no,183,1,failure,fail
51,unemployed,married,secondary,no,3640,no,no,-1,0,unknown,fail
44,technician,married,primary,no,7800,yes,no,-1,0,unknown,fail
60,housemaid,married,secondary,no,3587,no,no,-1,0,unknown,fail
40,housemaid,married,primary,no,4904,yes,no,356,1,failure,fail
47,admin.,single,secondary,no,-331,yes,no,-1,0,unknown,fail
34,management,married,tertiary,no,39,no,no,-1,0,unknown,fail
32,management,married,tertiary,no,1330,yes,no,-1,0,unknown,fail
36,housemaid,married,primary,no,4324,yes,no,127,4,failure,fail
35,management,single,unknown,no,121,yes,no,-1,0,unknown,fail
35,admin.,single,secondary,no,57,no,yes,-1,0,unknown,fail
38,technician,single,secondary,no,4366,yes,no,-1,0,unknown,fail
55,management,divorced,tertiary,no,446,no,no,-1,0,unknown,fail
35,management,married,tertiary,no,648,no,no,-1,0,unknown,fail
55,self-employed,married,secondary,yes,0,no,no,-1,0,unknown,fail
55,admin.,divorced,unknown,no,789,yes,no,-1,0,unknown,fail
35,self-employed,single,tertiary,no,670,no,yes,-1,0,unknown,fail
40,admin.,married,secondary,no,2100,yes,yes,-1,0,unknown,fail
59,retired,married,primary,no,0,yes,no,-1,0,unknown,fail
24,management,single,tertiary,no,66,yes,no,-1,0,unknown,fail
54,management,single,tertiary,no,2081,no,no,108,1,failure,fail
48,entrepreneur,divorced,tertiary,no,275,no,yes,-1,0,unknown,fail
31,technician,single,tertiary,no,236,yes,no,259,1,failure,fail
34,admin.,married,secondary,no,869,no,no,-1,0,unknown,success
43,management,married,tertiary,no,2767,yes,no,-1,0,unknown,fail
40,services,married,secondary,no,1185,yes,no,-1,0,unknown,fail
44,entrepreneur,married,primary,no,276,yes,yes,-1,0,unknown,fail
41,technician,married,tertiary,no,0,no,no,-1,0,unknown,fail
66,housemaid,married,primary,no,1230,no,no,-1,0,unknown,success
47,management,single,secondary,no,-246,yes,no,365,2,failure,fail
47,services,married,secondary,no,459,no,no,-1,0,,fail
30,technician,single,tertiary,no,1081,no,no,-1,0,unknown,fail
37,entrepreneur,married,primary,no,0,no,no,-1,0,unknown,fail
40,blue-collar,married,primary,,32,yes,no,-1,0,unknown,fail
29,blue-collar,single,primary,no,722,yes,no,359,1,failure,fail
30,self-employed,married,tertiary,no,2666,no,no,93,4,success,success
39,blue-collar,married,unknown,no,638,yes,yes,-1,0,unknown,fail
37,services,single,secondary,no,-244,no,no,-1,0,unknown,fail
33,blue-collar,married,primary,no,217,yes,no,339,3,failure,fail
57,services,married,secondary,no,504,no,no,-1,0,unknown,fail
54,blue-collar,married,secondary,no,524,yes,no,-1,0,unknown,fail
45,management,divorced,tertiary,no,2813,yes,no,-1,0,unknown,fail
27,student,,secondary,no,279,no,no,-1,0,unknown,success
44,unemployed,married,secondary,no,2756,no,no,-1,0,unknown,fail
28,blue-collar,single,primary,no,643,yes,no,-1,0,unknown,fail
34,blue-collar,single,secondary,no,297,yes,no,-1,0,unknown,fail
35,services,single,secondary,no,-267,yes,no,-1,0,unknown,fail
66,retired,married,primary,no,1004,no,no,182,1,success,fail
31,technician,married,tertiary,no,1496,yes,no,-1,0,unknown,fail
32,management,married,tertiary,no,500,no,yes,-1,0,unknown,fail
40,unemployed,married,secondary,no,1077,yes,yes,-1,0,unknown,fail
42,entrepreneur,divorced,secondary,no,3780,yes,no,-1,0,unknown,fail
55,retired,married,secondary,no,905,no,no,2,1,other,fail
39,services,married,secondary,no,0,yes,no,,0,unknown,fail
32,admin.,divorced,secondary,no,2017,no,yes,-1,0,unknown,fail
36,admin.,married,secondary,no,75,yes,no,-1,0,unknown,fail
56,services,divorced,secondary,no,935,no,no,96,3,failure,fail
65,retired,married,tertiary,no,1153,no,no,-1,0,unknown,fail
42,admin.,divorced,secondary,no,153,yes,no,-1,0,unknown,success
59,unemployed,divorced,secondary,no,7469,no,no,-1,0,unknown,fail
42,admin.,single,unknown,no,22,no,no,-1,0,unknown,fail
58,blue-collar,married,secondary,no,3027,yes,no,186,1,success,fail
40,admin.,married,secondary,no,-54,yes,no,-1,0,unknown,fail
33,technician,married,tertiary,no,145,yes,no,-1,0,unknown,fail
27,management,single,tertiary,no,99,yes,no,-1,0,unknown,success
25,services,single,secondary,no,0,yes,no,-1,0,unknown,fail
44,management,married,secondary,no,2897,no,no,180,4,other,fail
39,blue-collar,single,primary,no,1790,yes,no,-1,0,unknown,fail
24,blue-collar,married,secondary,no,0,no,no,-1,0,unknown,fail
54,unemployed,divorced,secondary,no,1664,no,no,-1,0,unknown,success
41,management,single,tertiary,no,572,,no,271,2,failure,fail
31,services,married,secondary,no,-163,yes,no,270,2,failure,fail
33,self-employed,married,tertiary,no,1301,yes,no,-1,0,unknown,fail
34,self-employed,single,tertiary,no,366,yes,no,-1,0,unknown,fail
51,blue-collar,married,primary,no,0,yes,no,-1,0,unknown,fail
45,admin.,married,secondary,no,14,no,yes,353,5,failure,fail
57,technician,married,secondary,no,3240,yes,no,-1,0,unknown,fail
37,blue-collar,married,secondary,no,647,yes,no,-1,0,unknown,fail
43,entrepreneur,married,secondary,no,3766,no,no,-1,0,unknown,fail
42,blue-collar,married,primary,no,1673,yes,no,-1,0,unknown,success
59,blue-collar,married,primary,no,4143,no,no,-1,0,unknown,fail
39,technician,divorced,secondary,no,511,no,yes,-1,0,unknown,fail
39,management,single,secondary,no,1623,yes,no,-1,0,unknown,fail
40,services,married,primary,no,1117,yes,no,-1,0,unknown,fail
